"domain_out" "x1_o_aug" "x2_o_aug"
"8546" 43 0 0
"8547" 43 0 0
"8548" 43 0 0
"8549" 43 0 0
"8550" 43 0 0
"8551" 43 0 0
"8552" 43 0 0
"8553" 43 0 0
"8554" 43 0 0
"8555" 43 0 0
"8556" 43 0 0
"8557" 43 1 0
"8558" 43 1 0
"8559" 43 1 0
"8560" 43 1 0
"8561" 43 0 0
"8562" 43 0 0
"8563" 43 0 0
"8564" 43 0 0
"8565" 43 0 0
"8566" 43 0 0
"8567" 43 0 0
"8568" 43 0 0
"8569" 43 1 0
"8570" 43 1 0
"8571" 43 1 0
"8572" 43 1 0
"8573" 43 1 0
"8574" 43 1 0
"8575" 43 1 0
"8576" 43 1 0
"8577" 43 1 1
"8578" 43 1 1
"8579" 43 1 1
"8580" 43 1 1
"8581" 43 1 0
"8582" 43 1 0
"8583" 43 1 0
"8584" 43 1 0
"8585" 43 1 0
"8586" 43 1 0
"8587" 43 1 0
"8588" 43 1 0
"8589" 43 1 0
"8590" 43 1 0
"8591" 43 1 0
"8592" 43 1 0
"8593" 43 0 0
"8594" 43 0 0
"8595" 43 0 0
"8596" 43 0 0
"8597" 43 0 0
"8598" 43 0 0
"8599" 43 0 0
"8600" 43 0 0
"8601" 44 0 0
"8602" 44 0 0
"8603" 44 0 0
"8604" 44 0 0
"8605" 44 1 0
"8606" 44 1 0
"8607" 44 1 0
"8608" 44 1 0
"8609" 44 1 0
"8610" 44 1 0
"8611" 44 1 0
"8612" 44 1 0
"8613" 44 1 0
"8614" 44 1 0
"8615" 44 1 0
"8616" 44 1 0
"8617" 44 1 0
"8618" 44 1 0
"8619" 44 1 0
"8620" 44 1 0
"8621" 44 0 1
"8622" 44 0 1
"8623" 44 0 1
"8624" 44 0 1
"8625" 44 0 0
"8626" 44 0 0
"8627" 44 0 0
"8628" 44 0 0
"8629" 44 0 0
"8630" 44 0 0
"8631" 44 0 0
"8632" 44 0 0
"8633" 44 0 0
"8634" 44 0 0
"8635" 44 0 0
"8636" 44 0 0
"8637" 44 1 0
"8638" 44 1 0
"8639" 44 1 0
"8640" 44 1 0
"8641" 44 1 0
"8642" 44 1 0
"8643" 44 1 0
"8644" 44 1 0
"8645" 44 1 0
"8646" 44 1 0
"8647" 44 1 0
"8648" 44 1 0
"8649" 44 1 1
"8650" 44 1 1
"8651" 44 1 1
"8652" 44 1 1
"8653" 44 1 0
"8654" 44 1 0
"8655" 44 1 0
"8656" 44 1 0
"8657" 44 1 0
"8658" 44 1 0
"8659" 44 1 0
"8660" 44 1 0
"8661" 44 1 1
"8662" 44 1 1
"8663" 44 1 1
"8664" 44 1 1
"8665" 44 1 0
"8666" 44 1 0
"8667" 44 1 0
"8668" 44 1 0
"8669" 44 0 0
"8670" 44 0 0
"8671" 44 0 0
"8672" 44 0 0
"8673" 44 0 1
"8674" 44 0 1
"8675" 44 0 1
"8676" 44 0 1
"8677" 44 1 0
"8678" 44 1 0
"8679" 44 1 0
"8680" 44 1 0
"8681" 44 1 0
"8682" 44 1 0
"8683" 44 1 0
"8684" 44 1 0
"8685" 44 0 1
"8686" 44 0 1
"8687" 44 0 1
"8688" 44 0 1
"8689" 44 1 0
"8690" 44 1 0
"8691" 44 1 0
"8692" 44 1 0
"8693" 44 0 0
"8694" 44 0 0
"8695" 44 0 0
"8696" 44 0 0
"8697" 44 0 0
"8698" 44 0 0
"8699" 44 0 0
"8700" 44 0 0
"8701" 44 0 0
"8702" 44 0 0
"8703" 44 0 0
"8704" 44 0 0
"8705" 44 1 0
"8706" 44 1 0
"8707" 44 1 0
"8708" 44 1 0
"8709" 44 1 0
"8710" 44 1 0
"8711" 44 1 0
"8712" 44 1 0
"8713" 44 0 1
"8714" 44 0 1
"8715" 44 0 1
"8716" 44 0 1
"8717" 44 1 0
"8718" 44 1 0
"8719" 44 1 0
"8720" 44 1 0
"8721" 44 1 0
"8722" 44 1 0
"8723" 44 1 0
"8724" 44 1 0
"8725" 44 1 0
"8726" 44 1 0
"8727" 44 1 0
"8728" 44 1 0
"8729" 44 1 0
"8730" 44 1 0
"8731" 44 1 0
"8732" 44 1 0
"8733" 44 1 0
"8734" 44 1 0
"8735" 44 1 0
"8736" 44 1 0
"8737" 44 1 0
"8738" 44 1 0
"8739" 44 1 0
"8740" 44 1 0
"8741" 44 1 0
"8742" 44 1 0
"8743" 44 1 0
"8744" 44 1 0
"8745" 44 0 0
"8746" 44 0 0
"8747" 44 0 0
"8748" 44 0 0
"8749" 44 1 1
"8750" 44 1 1
"8751" 44 1 1
"8752" 44 1 1
"8753" 44 1 0
"8754" 44 1 0
"8755" 44 1 0
"8756" 44 1 0
"8757" 44 0 0
"8758" 44 0 0
"8759" 44 0 0
"8760" 44 0 0
"8761" 44 1 0
"8762" 44 1 0
"8763" 44 1 0
"8764" 44 1 0
"8765" 44 1 0
"8766" 44 1 0
"8767" 44 1 0
"8768" 44 1 0
"8769" 44 0 0
"8770" 44 0 0
"8771" 44 0 0
"8772" 44 0 0
"8773" 44 0 0
"8774" 44 0 0
"8775" 44 0 0
"8776" 44 0 0
"8777" 44 0 0
"8778" 44 0 0
"8779" 44 0 0
"8780" 44 0 0
"8781" 44 1 0
"8782" 44 1 0
"8783" 44 1 0
"8784" 44 1 0
"8785" 44 1 1
"8786" 44 1 1
"8787" 44 1 1
"8788" 44 1 1
"8789" 44 0 0
"8790" 44 0 0
"8791" 44 0 0
"8792" 44 0 0
"8793" 44 1 0
"8794" 44 1 0
"8795" 44 1 0
"8796" 44 1 0
"8797" 44 1 0
"8798" 44 1 0
"8799" 44 1 0
"8800" 44 1 0
"8801" 45 1 0
"8802" 45 1 0
"8803" 45 1 0
"8804" 45 1 0
"8805" 45 1 0
"8806" 45 1 0
"8807" 45 1 0
"8808" 45 1 0
"8809" 45 1 0
"8810" 45 1 0
"8811" 45 1 0
"8812" 45 1 0
"8813" 45 0 0
"8814" 45 0 0
"8815" 45 0 0
"8816" 45 0 0
"8817" 45 1 0
"8818" 45 1 0
"8819" 45 1 0
"8820" 45 1 0
"8821" 45 1 0
"8822" 45 1 0
"8823" 45 1 0
"8824" 45 1 0
"8825" 45 1 0
"8826" 45 1 0
"8827" 45 1 0
"8828" 45 1 0
"8829" 45 1 0
"8830" 45 1 0
"8831" 45 1 0
"8832" 45 1 0
"8833" 45 1 0
"8834" 45 1 0
"8835" 45 1 0
"8836" 45 1 0
"8837" 45 1 0
"8838" 45 1 0
"8839" 45 1 0
"8840" 45 1 0
"8841" 45 1 0
"8842" 45 1 0
"8843" 45 1 0
"8844" 45 1 0
"8845" 45 1 0
"8846" 45 1 0
"8847" 45 1 0
"8848" 45 1 0
"8849" 45 0 0
"8850" 45 0 0
"8851" 45 0 0
"8852" 45 0 0
"8853" 45 0 0
"8854" 45 0 0
"8855" 45 0 0
"8856" 45 0 0
"8857" 45 0 0
"8858" 45 0 0
"8859" 45 0 0
"8860" 45 0 0
"8861" 45 0 0
"8862" 45 0 0
"8863" 45 0 0
"8864" 45 0 0
"8865" 45 0 1
"8866" 45 0 1
"8867" 45 0 1
"8868" 45 0 1
"8869" 45 0 0
"8870" 45 0 0
"8871" 45 0 0
"8872" 45 0 0
"8873" 45 1 0
"8874" 45 1 0
"8875" 45 1 0
"8876" 45 1 0
"8877" 45 0 0
"8878" 45 0 0
"8879" 45 0 0
"8880" 45 0 0
"8881" 45 1 0
"8882" 45 1 0
"8883" 45 1 0
"8884" 45 1 0
"8885" 45 1 0
"8886" 45 1 0
"8887" 45 1 0
"8888" 45 1 0
"8889" 45 1 0
"8890" 45 1 0
"8891" 45 1 0
"8892" 45 1 0
"8893" 45 1 0
"8894" 45 1 0
"8895" 45 1 0
"8896" 45 1 0
"8897" 45 0 0
"8898" 45 0 0
"8899" 45 0 0
"8900" 45 0 0
"8901" 45 0 1
"8902" 45 0 1
"8903" 45 0 1
"8904" 45 0 1
"8905" 45 0 0
"8906" 45 0 0
"8907" 45 0 0
"8908" 45 0 0
"8909" 45 1 1
"8910" 45 1 1
"8911" 45 1 1
"8912" 45 1 1
"8913" 45 0 0
"8914" 45 0 0
"8915" 45 0 0
"8916" 45 0 0
"8917" 45 0 0
"8918" 45 0 0
"8919" 45 0 0
"8920" 45 0 0
"8921" 45 0 1
"8922" 45 0 1
"8923" 45 0 1
"8924" 45 0 1
"8925" 45 1 0
"8926" 45 1 0
"8927" 45 1 0
"8928" 45 1 0
"8929" 45 1 0
"8930" 45 1 0
"8931" 45 1 0
"8932" 45 1 0
"8933" 45 0 0
"8934" 45 0 0
"8935" 45 0 0
"8936" 45 0 0
"8937" 45 0 0
"8938" 45 0 0
"8939" 45 0 0
"8940" 45 0 0
"8941" 45 1 0
"8942" 45 1 0
"8943" 45 1 0
"8944" 45 1 0
"8945" 45 1 0
"8946" 45 1 0
"8947" 45 1 0
"8948" 45 1 0
"8949" 45 1 0
"8950" 45 1 0
"8951" 45 1 0
"8952" 45 1 0
"8953" 45 0 0
"8954" 45 0 0
"8955" 45 0 0
"8956" 45 0 0
"8957" 45 1 0
"8958" 45 1 0
"8959" 45 1 0
"8960" 45 1 0
"8961" 45 1 0
"8962" 45 1 0
"8963" 45 1 0
"8964" 45 1 0
"8965" 45 0 0
"8966" 45 0 0
"8967" 45 0 0
"8968" 45 0 0
"8969" 45 0 0
"8970" 45 0 0
"8971" 45 0 0
"8972" 45 0 0
"8973" 45 0 0
"8974" 45 0 0
"8975" 45 0 0
"8976" 45 0 0
"8977" 45 1 0
"8978" 45 1 0
"8979" 45 1 0
"8980" 45 1 0
"8981" 45 0 0
"8982" 45 0 0
"8983" 45 0 0
"8984" 45 0 0
"8985" 45 0 1
"8986" 45 0 1
"8987" 45 0 1
"8988" 45 0 1
"8989" 45 1 0
"8990" 45 1 0
"8991" 45 1 0
"8992" 45 1 0
"8993" 45 0 0
"8994" 45 0 0
"8995" 45 0 0
"8996" 45 0 0
"8997" 45 0 0
"8998" 45 0 0
"8999" 45 0 0
"9000" 45 0 0
"9001" 46 0 1
"9002" 46 0 1
"9003" 46 0 1
"9004" 46 0 1
"9005" 46 1 0
"9006" 46 1 0
"9007" 46 1 0
"9008" 46 1 0
"9009" 46 0 0
"9010" 46 0 0
"9011" 46 0 0
"9012" 46 0 0
"9013" 46 1 0
"9014" 46 1 0
"9015" 46 1 0
"9016" 46 1 0
"9017" 46 1 1
"9018" 46 1 1
"9019" 46 1 1
"9020" 46 1 1
"9021" 46 0 0
"9022" 46 0 0
"9023" 46 0 0
"9024" 46 0 0
"9025" 46 1 0
"9026" 46 1 0
"9027" 46 1 0
"9028" 46 1 0
"9029" 46 1 0
"9030" 46 1 0
"9031" 46 1 0
"9032" 46 1 0
"9033" 46 0 0
"9034" 46 0 0
"9035" 46 0 0
"9036" 46 0 0
"9037" 46 1 1
"9038" 46 1 1
"9039" 46 1 1
"9040" 46 1 1
"9041" 46 1 0
"9042" 46 1 0
"9043" 46 1 0
"9044" 46 1 0
"9045" 46 1 0
"9046" 46 1 0
"9047" 46 1 0
"9048" 46 1 0
"9049" 46 0 0
"9050" 46 0 0
"9051" 46 0 0
"9052" 46 0 0
"9053" 46 0 0
"9054" 46 0 0
"9055" 46 0 0
"9056" 46 0 0
"9057" 46 1 1
"9058" 46 1 1
"9059" 46 1 1
"9060" 46 1 1
"9061" 46 0 0
"9062" 46 0 0
"9063" 46 0 0
"9064" 46 0 0
"9065" 46 1 0
"9066" 46 1 0
"9067" 46 1 0
"9068" 46 1 0
"9069" 46 0 0
"9070" 46 0 0
"9071" 46 0 0
"9072" 46 0 0
"9073" 46 1 0
"9074" 46 1 0
"9075" 46 1 0
"9076" 46 1 0
"9077" 46 1 0
"9078" 46 1 0
"9079" 46 1 0
"9080" 46 1 0
"9081" 46 0 0
"9082" 46 0 0
"9083" 46 0 0
"9084" 46 0 0
"9085" 46 1 0
"9086" 46 1 0
"9087" 46 1 0
"9088" 46 1 0
"9089" 46 1 0
"9090" 46 1 0
"9091" 46 1 0
"9092" 46 1 0
"9093" 46 0 0
"9094" 46 0 0
"9095" 46 0 0
"9096" 46 0 0
"9097" 46 1 0
"9098" 46 1 0
"9099" 46 1 0
"9100" 46 1 0
"9101" 46 1 0
"9102" 46 1 0
"9103" 46 1 0
"9104" 46 1 0
"9105" 46 1 0
"9106" 46 1 0
"9107" 46 1 0
"9108" 46 1 0
"9109" 46 0 0
"9110" 46 0 0
"9111" 46 0 0
"9112" 46 0 0
"9113" 46 0 0
"9114" 46 0 0
"9115" 46 0 0
"9116" 46 0 0
"9117" 46 0 0
"9118" 46 0 0
"9119" 46 0 0
"9120" 46 0 0
"9121" 46 0 0
"9122" 46 0 0
"9123" 46 0 0
"9124" 46 0 0
"9125" 46 1 0
"9126" 46 1 0
"9127" 46 1 0
"9128" 46 1 0
"9129" 46 1 0
"9130" 46 1 0
"9131" 46 1 0
"9132" 46 1 0
"9133" 46 1 0
"9134" 46 1 0
"9135" 46 1 0
"9136" 46 1 0
"9137" 46 0 1
"9138" 46 0 1
"9139" 46 0 1
"9140" 46 0 1
"9141" 46 1 1
"9142" 46 1 1
"9143" 46 1 1
"9144" 46 1 1
"9145" 46 0 0
"9146" 46 0 0
"9147" 46 0 0
"9148" 46 0 0
"9149" 46 0 0
"9150" 46 0 0
"9151" 46 0 0
"9152" 46 0 0
"9153" 46 1 0
"9154" 46 1 0
"9155" 46 1 0
"9156" 46 1 0
"9157" 46 0 0
"9158" 46 0 0
"9159" 46 0 0
"9160" 46 0 0
"9161" 46 1 0
"9162" 46 1 0
"9163" 46 1 0
"9164" 46 1 0
"9165" 46 0 0
"9166" 46 0 0
"9167" 46 0 0
"9168" 46 0 0
"9169" 46 1 0
"9170" 46 1 0
"9171" 46 1 0
"9172" 46 1 0
"9173" 46 1 0
"9174" 46 1 0
"9175" 46 1 0
"9176" 46 1 0
"9177" 46 1 0
"9178" 46 1 0
"9179" 46 1 0
"9180" 46 1 0
"9181" 46 1 0
"9182" 46 1 0
"9183" 46 1 0
"9184" 46 1 0
"9185" 46 0 0
"9186" 46 0 0
"9187" 46 0 0
"9188" 46 0 0
"9189" 46 1 0
"9190" 46 1 0
"9191" 46 1 0
"9192" 46 1 0
"9193" 46 0 0
"9194" 46 0 0
"9195" 46 0 0
"9196" 46 0 0
"9197" 46 1 0
"9198" 46 1 0
"9199" 46 1 0
"9200" 46 1 0
"9201" 47 0 0
"9202" 47 0 0
"9203" 47 0 0
"9204" 47 0 0
"9205" 47 1 0
"9206" 47 1 0
"9207" 47 1 0
"9208" 47 1 0
"9209" 47 1 1
"9210" 47 1 1
"9211" 47 1 1
"9212" 47 1 1
"9213" 47 0 0
"9214" 47 0 0
"9215" 47 0 0
"9216" 47 0 0
"9217" 47 0 1
"9218" 47 0 1
"9219" 47 0 1
"9220" 47 0 1
"9221" 47 1 0
"9222" 47 1 0
"9223" 47 1 0
"9224" 47 1 0
"9225" 47 0 0
"9226" 47 0 0
"9227" 47 0 0
"9228" 47 0 0
"9229" 47 0 0
"9230" 47 0 0
"9231" 47 0 0
"9232" 47 0 0
"9233" 47 1 0
"9234" 47 1 0
"9235" 47 1 0
"9236" 47 1 0
"9237" 47 1 0
"9238" 47 1 0
"9239" 47 1 0
"9240" 47 1 0
"9241" 47 0 0
"9242" 47 0 0
"9243" 47 0 0
"9244" 47 0 0
"9245" 47 1 0
"9246" 47 1 0
"9247" 47 1 0
"9248" 47 1 0
"9249" 47 0 0
"9250" 47 0 0
"9251" 47 0 0
"9252" 47 0 0
"9253" 47 1 0
"9254" 47 1 0
"9255" 47 1 0
"9256" 47 1 0
"9257" 47 1 0
"9258" 47 1 0
"9259" 47 1 0
"9260" 47 1 0
"9261" 47 1 0
"9262" 47 1 0
"9263" 47 1 0
"9264" 47 1 0
"9265" 47 0 0
"9266" 47 0 0
"9267" 47 0 0
"9268" 47 0 0
"9269" 47 1 0
"9270" 47 1 0
"9271" 47 1 0
"9272" 47 1 0
"9273" 47 1 0
"9274" 47 1 0
"9275" 47 1 0
"9276" 47 1 0
"9277" 47 1 0
"9278" 47 1 0
"9279" 47 1 0
"9280" 47 1 0
"9281" 47 0 0
"9282" 47 0 0
"9283" 47 0 0
"9284" 47 0 0
"9285" 47 1 0
"9286" 47 1 0
"9287" 47 1 0
"9288" 47 1 0
"9289" 47 0 0
"9290" 47 0 0
"9291" 47 0 0
"9292" 47 0 0
"9293" 47 0 1
"9294" 47 0 1
"9295" 47 0 1
"9296" 47 0 1
"9297" 47 1 1
"9298" 47 1 1
"9299" 47 1 1
"9300" 47 1 1
"9301" 47 1 0
"9302" 47 1 0
"9303" 47 1 0
"9304" 47 1 0
"9305" 47 0 0
"9306" 47 0 0
"9307" 47 0 0
"9308" 47 0 0
"9309" 47 0 0
"9310" 47 0 0
"9311" 47 0 0
"9312" 47 0 0
"9313" 47 0 0
"9314" 47 0 0
"9315" 47 0 0
"9316" 47 0 0
"9317" 47 0 0
"9318" 47 0 0
"9319" 47 0 0
"9320" 47 0 0
"9321" 47 1 0
"9322" 47 1 0
"9323" 47 1 0
"9324" 47 1 0
"9325" 47 1 0
"9326" 47 1 0
"9327" 47 1 0
"9328" 47 1 0
"9329" 47 1 1
"9330" 47 1 1
"9331" 47 1 1
"9332" 47 1 1
"9333" 47 1 0
"9334" 47 1 0
"9335" 47 1 0
"9336" 47 1 0
"9337" 47 1 0
"9338" 47 1 0
"9339" 47 1 0
"9340" 47 1 0
"9341" 47 0 1
"9342" 47 0 1
"9343" 47 0 1
"9344" 47 0 1
"9345" 47 0 0
"9346" 47 0 0
"9347" 47 0 0
"9348" 47 0 0
"9349" 47 1 0
"9350" 47 1 0
"9351" 47 1 0
"9352" 47 1 0
"9353" 47 1 0
"9354" 47 1 0
"9355" 47 1 0
"9356" 47 1 0
"9357" 47 0 0
"9358" 47 0 0
"9359" 47 0 0
"9360" 47 0 0
"9361" 47 0 0
"9362" 47 0 0
"9363" 47 0 0
"9364" 47 0 0
"9365" 47 1 0
"9366" 47 1 0
"9367" 47 1 0
"9368" 47 1 0
"9369" 47 1 0
"9370" 47 1 0
"9371" 47 1 0
"9372" 47 1 0
"9373" 47 0 0
"9374" 47 0 0
"9375" 47 0 0
"9376" 47 0 0
"9377" 47 1 1
"9378" 47 1 1
"9379" 47 1 1
"9380" 47 1 1
"9381" 47 1 0
"9382" 47 1 0
"9383" 47 1 0
"9384" 47 1 0
"9385" 47 1 0
"9386" 47 1 0
"9387" 47 1 0
"9388" 47 1 0
"9389" 47 1 0
"9390" 47 1 0
"9391" 47 1 0
"9392" 47 1 0
"9393" 47 1 0
"9394" 47 1 0
"9395" 47 1 0
"9396" 47 1 0
"9397" 47 1 0
"9398" 47 1 0
"9399" 47 1 0
"9400" 47 1 0
"9401" 48 1 0
"9402" 48 1 0
"9403" 48 1 0
"9404" 48 1 0
"9405" 48 0 0
"9406" 48 0 0
"9407" 48 0 0
"9408" 48 0 0
"9409" 48 1 1
"9410" 48 1 1
"9411" 48 1 1
"9412" 48 1 1
"9413" 48 0 0
"9414" 48 0 0
"9415" 48 0 0
"9416" 48 0 0
"9417" 48 1 0
"9418" 48 1 0
"9419" 48 1 0
"9420" 48 1 0
"9421" 48 0 0
"9422" 48 0 0
"9423" 48 0 0
"9424" 48 0 0
"9425" 48 1 0
"9426" 48 1 0
"9427" 48 1 0
"9428" 48 1 0
"9429" 48 1 0
"9430" 48 1 0
"9431" 48 1 0
"9432" 48 1 0
"9433" 48 0 0
"9434" 48 0 0
"9435" 48 0 0
"9436" 48 0 0
"9437" 48 1 0
"9438" 48 1 0
"9439" 48 1 0
"9440" 48 1 0
"9441" 48 1 0
"9442" 48 1 0
"9443" 48 1 0
"9444" 48 1 0
"9445" 48 1 1
"9446" 48 1 1
"9447" 48 1 1
"9448" 48 1 1
"9449" 48 1 0
"9450" 48 1 0
"9451" 48 1 0
"9452" 48 1 0
"9453" 48 1 0
"9454" 48 1 0
"9455" 48 1 0
"9456" 48 1 0
"9457" 48 0 0
"9458" 48 0 0
"9459" 48 0 0
"9460" 48 0 0
"9461" 48 1 1
"9462" 48 1 1
"9463" 48 1 1
"9464" 48 1 1
"9465" 48 1 1
"9466" 48 1 1
"9467" 48 1 1
"9468" 48 1 1
"9469" 48 1 0
"9470" 48 1 0
"9471" 48 1 0
"9472" 48 1 0
"9473" 48 1 0
"9474" 48 1 0
"9475" 48 1 0
"9476" 48 1 0
"9477" 48 0 0
"9478" 48 0 0
"9479" 48 0 0
"9480" 48 0 0
"9481" 48 1 0
"9482" 48 1 0
"9483" 48 1 0
"9484" 48 1 0
"9485" 48 1 1
"9486" 48 1 1
"9487" 48 1 1
"9488" 48 1 1
"9489" 48 0 0
"9490" 48 0 0
"9491" 48 0 0
"9492" 48 0 0
"9493" 48 0 0
"9494" 48 0 0
"9495" 48 0 0
"9496" 48 0 0
"9497" 48 1 0
"9498" 48 1 0
"9499" 48 1 0
"9500" 48 1 0
"9501" 48 1 0
"9502" 48 1 0
"9503" 48 1 0
"9504" 48 1 0
"9505" 48 1 0
"9506" 48 1 0
"9507" 48 1 0
"9508" 48 1 0
"9509" 48 1 0
"9510" 48 1 0
"9511" 48 1 0
"9512" 48 1 0
"9513" 48 1 0
"9514" 48 1 0
"9515" 48 1 0
"9516" 48 1 0
"9517" 48 0 0
"9518" 48 0 0
"9519" 48 0 0
"9520" 48 0 0
"9521" 48 1 0
"9522" 48 1 0
"9523" 48 1 0
"9524" 48 1 0
"9525" 48 1 0
"9526" 48 1 0
"9527" 48 1 0
"9528" 48 1 0
"9529" 48 1 0
"9530" 48 1 0
"9531" 48 1 0
"9532" 48 1 0
"9533" 48 0 0
"9534" 48 0 0
"9535" 48 0 0
"9536" 48 0 0
"9537" 48 1 0
"9538" 48 1 0
"9539" 48 1 0
"9540" 48 1 0
"9541" 48 1 0
"9542" 48 1 0
"9543" 48 1 0
"9544" 48 1 0
"9545" 48 0 0
"9546" 48 0 0
"9547" 48 0 0
"9548" 48 0 0
"9549" 48 1 0
"9550" 48 1 0
"9551" 48 1 0
"9552" 48 1 0
"9553" 48 0 0
"9554" 48 0 0
"9555" 48 0 0
"9556" 48 0 0
"9557" 48 1 0
"9558" 48 1 0
"9559" 48 1 0
"9560" 48 1 0
"9561" 48 0 0
"9562" 48 0 0
"9563" 48 0 0
"9564" 48 0 0
"9565" 48 1 0
"9566" 48 1 0
"9567" 48 1 0
"9568" 48 1 0
"9569" 48 1 0
"9570" 48 1 0
"9571" 48 1 0
"9572" 48 1 0
"9573" 48 1 0
"9574" 48 1 0
"9575" 48 1 0
"9576" 48 1 0
"9577" 48 0 0
"9578" 48 0 0
"9579" 48 0 0
"9580" 48 0 0
"9581" 48 0 0
"9582" 48 0 0
"9583" 48 0 0
"9584" 48 0 0
"9585" 48 1 0
"9586" 48 1 0
"9587" 48 1 0
"9588" 48 1 0
"9589" 48 1 1
"9590" 48 1 1
"9591" 48 1 1
"9592" 48 1 1
"9593" 48 1 1
"9594" 48 1 1
"9595" 48 1 1
"9596" 48 1 1
"9597" 48 1 0
"9598" 48 1 0
"9599" 48 1 0
"9600" 48 1 0
"9601" 49 0 0
"9602" 49 0 0
"9603" 49 0 0
"9604" 49 0 0
"9605" 49 0 0
"9606" 49 0 0
"9607" 49 0 0
"9608" 49 0 0
"9609" 49 1 1
"9610" 49 1 1
"9611" 49 1 1
"9612" 49 1 1
"9613" 49 1 0
"9614" 49 1 0
"9615" 49 1 0
"9616" 49 1 0
"9617" 49 1 0
"9618" 49 1 0
"9619" 49 1 0
"9620" 49 1 0
"9621" 49 0 0
"9622" 49 0 0
"9623" 49 0 0
"9624" 49 0 0
"9625" 49 0 0
"9626" 49 0 0
"9627" 49 0 0
"9628" 49 0 0
"9629" 49 0 0
"9630" 49 0 0
"9631" 49 0 0
"9632" 49 0 0
"9633" 49 0 0
"9634" 49 0 0
"9635" 49 0 0
"9636" 49 0 0
"9637" 49 1 0
"9638" 49 1 0
"9639" 49 1 0
"9640" 49 1 0
"9641" 49 1 0
"9642" 49 1 0
"9643" 49 1 0
"9644" 49 1 0
"9645" 49 1 1
"9646" 49 1 1
"9647" 49 1 1
"9648" 49 1 1
"9649" 49 1 0
"9650" 49 1 0
"9651" 49 1 0
"9652" 49 1 0
"9653" 49 0 1
"9654" 49 0 1
"9655" 49 0 1
"9656" 49 0 1
"9657" 49 0 0
"9658" 49 0 0
"9659" 49 0 0
"9660" 49 0 0
"9661" 49 0 0
"9662" 49 0 0
"9663" 49 0 0
"9664" 49 0 0
"9665" 49 0 0
"9666" 49 0 0
"9667" 49 0 0
"9668" 49 0 0
"9669" 49 1 0
"9670" 49 1 0
"9671" 49 1 0
"9672" 49 1 0
"9673" 49 1 0
"9674" 49 1 0
"9675" 49 1 0
"9676" 49 1 0
"9677" 49 0 1
"9678" 49 0 1
"9679" 49 0 1
"9680" 49 0 1
"9681" 49 0 0
"9682" 49 0 0
"9683" 49 0 0
"9684" 49 0 0
"9685" 49 1 0
"9686" 49 1 0
"9687" 49 1 0
"9688" 49 1 0
"9689" 49 0 0
"9690" 49 0 0
"9691" 49 0 0
"9692" 49 0 0
"9693" 49 0 0
"9694" 49 0 0
"9695" 49 0 0
"9696" 49 0 0
"9697" 49 1 0
"9698" 49 1 0
"9699" 49 1 0
"9700" 49 1 0
"9701" 49 1 0
"9702" 49 1 0
"9703" 49 1 0
"9704" 49 1 0
"9705" 49 1 0
"9706" 49 1 0
"9707" 49 1 0
"9708" 49 1 0
"9709" 49 1 0
"9710" 49 1 0
"9711" 49 1 0
"9712" 49 1 0
"9713" 49 1 0
"9714" 49 1 0
"9715" 49 1 0
"9716" 49 1 0
"9717" 49 0 0
"9718" 49 0 0
"9719" 49 0 0
"9720" 49 0 0
"9721" 49 1 1
"9722" 49 1 1
"9723" 49 1 1
"9724" 49 1 1
"9725" 49 1 0
"9726" 49 1 0
"9727" 49 1 0
"9728" 49 1 0
"9729" 49 0 0
"9730" 49 0 0
"9731" 49 0 0
"9732" 49 0 0
"9733" 49 1 0
"9734" 49 1 0
"9735" 49 1 0
"9736" 49 1 0
"9737" 49 1 0
"9738" 49 1 0
"9739" 49 1 0
"9740" 49 1 0
"9741" 49 0 0
"9742" 49 0 0
"9743" 49 0 0
"9744" 49 0 0
"9745" 49 1 0
"9746" 49 1 0
"9747" 49 1 0
"9748" 49 1 0
"9749" 49 1 0
"9750" 49 1 0
"9751" 49 1 0
"9752" 49 1 0
"9753" 49 0 0
"9754" 49 0 0
"9755" 49 0 0
"9756" 49 0 0
"9757" 49 1 0
"9758" 49 1 0
"9759" 49 1 0
"9760" 49 1 0
"9761" 49 1 0
"9762" 49 1 0
"9763" 49 1 0
"9764" 49 1 0
"9765" 49 1 0
"9766" 49 1 0
"9767" 49 1 0
"9768" 49 1 0
"9769" 49 0 0
"9770" 49 0 0
"9771" 49 0 0
"9772" 49 0 0
"9773" 49 0 0
"9774" 49 0 0
"9775" 49 0 0
"9776" 49 0 0
"9777" 49 0 0
"9778" 49 0 0
"9779" 49 0 0
"9780" 49 0 0
"9781" 49 0 1
"9782" 49 0 1
"9783" 49 0 1
"9784" 49 0 1
"9785" 49 0 0
"9786" 49 0 0
"9787" 49 0 0
"9788" 49 0 0
"9789" 49 1 0
"9790" 49 1 0
"9791" 49 1 0
"9792" 49 1 0
"9793" 49 1 0
"9794" 49 1 0
"9795" 49 1 0
"9796" 49 1 0
"9797" 49 0 0
"9798" 49 0 0
"9799" 49 0 0
"9800" 49 0 0
"9801" 50 1 0
"9802" 50 1 0
"9803" 50 1 0
"9804" 50 1 0
"9805" 50 1 0
"9806" 50 1 0
"9807" 50 1 0
"9808" 50 1 0
"9809" 50 0 0
"9810" 50 0 0
"9811" 50 0 0
"9812" 50 0 0
"9813" 50 0 0
"9814" 50 0 0
"9815" 50 0 0
