"x1" "x2"
"10166" 1 1
"10167" 1 1
"10168" 1 0
"10169" 0 0
"10170" 0 0
"10171" 0 0
"10172" 0 0
"10173" 0 0
"10174" 0 0
"10175" 0 1
"10176" 0 0
"10177" 0 0
"10178" 1 0
"10179" 1 0
"10180" 1 1
"10181" 0 0
"10182" 0 0
"10183" 0 1
"10184" 1 1
"10185" 1 0
"10186" 0 0
"10187" 1 1
"10188" 1 1
"10189" 1 0
"10190" 1 0
"10191" 1 0
"10192" 1 0
"10193" 1 0
"10194" 0 0
"10195" 0 0
"10196" 1 0
"10197" 0 0
"10198" 1 0
"10199" 0 0
"10200" 1 0
"10201" 1 0
"10202" 1 0
"10203" 0 0
"10204" 0 0
"10205" 0 0
"10206" 0 0
"10207" 1 0
"10208" 1 0
"10209" 0 0
"10210" 0 0
"10211" 1 0
"10212" 0 0
"10213" 0 0
"10214" 1 0
"10215" 0 0
"10216" 1 0
"10217" 1 0
"10218" 1 1
"10219" 0 0
"10220" 1 1
"10221" 0 1
"10222" 1 0
"10223" 0 1
"10224" 1 0
"10225" 1 0
"10226" 0 0
"10227" 0 1
"10228" 1 0
"10229" 1 1
"10230" 0 1
"10231" 1 0
"10232" 1 1
"10233" 1 0
"10234" 1 0
"10235" 1 0
"10236" 1 0
"10237" 0 0
"10238" 1 0
"10239" 0 0
"10240" 1 1
"10241" 1 0
"10242" 0 0
"10243" 0 1
"10244" 0 0
"10245" 0 1
"10246" 1 0
"10247" 0 0
"10248" 1 0
"10249" 1 1
"10250" 0 0
"10251" 1 0
"10252" 0 1
"10253" 1 0
"10254" 1 0
"10255" 1 0
"10256" 0 0
"10257" 1 1
"10258" 1 0
"10259" 1 0
"10260" 0 0
"10261" 1 0
"10262" 1 0
"10263" 0 0
"10264" 1 0
"10265" 1 0
"10266" 0 0
"10267" 0 0
"10268" 0 0
"10269" 1 1
"10270" 1 0
"10271" 0 0
"10272" 0 0
"10273" 1 0
"10274" 0 0
"10275" 1 0
"10276" 1 1
"10277" 0 0
"10278" 0 0
"10279" 1 1
"10280" 1 0
"10281" 1 0
"10282" 1 0
"10283" 1 0
"10284" 0 0
"10285" 0 0
"10286" 0 1
"10287" 0 0
"10288" 0 0
"10289" 1 0
"10290" 0 0
"10291" 1 0
"10292" 0 1
"10293" 0 0
"10294" 1 0
"10295" 1 0
"10296" 0 0
"10297" 1 0
"10298" 1 0
"10299" 1 1
"10300" 0 0
"10301" 0 0
"10302" 1 0
"10303" 1 1
"10304" 0 0
"10305" 0 1
"10306" 1 0
"10307" 0 1
"10308" 1 0
"10309" 0 0
"10310" 0 0
"10311" 0 0
"10312" 1 1
"10313" 1 0
"10314" 1 1
"10315" 0 1
"10316" 1 0
"10317" 0 0
"10318" 1 0
"10319" 0 1
"10320" 1 0
"10321" 0 0
"10322" 1 0
"10323" 0 1
"10324" 1 0
"10325" 0 0
"10326" 0 0
"10327" 0 0
"10328" 1 0
"10329" 0 0
"10330" 0 0
"10331" 0 0
"10332" 1 0
"10333" 0 0
"10334" 1 0
"10335" 1 1
"10336" 1 1
"10337" 0 0
"10338" 1 1
"10339" 0 0
"10340" 0 1
"10341" 1 0
"10342" 1 0
"10343" 0 0
"10344" 1 1
"10345" 1 0
"10346" 1 0
"10347" 0 0
"10348" 1 0
"10349" 0 0
"10350" 1 0
"10351" 1 1
"10352" 1 0
"10353" 0 0
"10354" 0 0
"10355" 1 1
"10356" 1 0
"10357" 1 1
"10358" 0 0
"10359" 0 0
"10360" 1 0
"10361" 1 1
"10362" 1 0
"10363" 1 0
"10364" 1 0
"10365" 0 0
"10366" 0 0
"10367" 1 0
"10368" 1 1
"10369" 0 0
"10370" 1 0
"10371" 1 0
"10372" 0 0
"10373" 0 0
"10374" 0 0
"10375" 1 0
"10376" 0 0
"10377" 0 0
"10378" 0 1
"10379" 1 0
"10380" 1 0
"10381" 0 0
"10382" 1 1
"10383" 0 0
"10384" 0 0
"10385" 0 0
"10386" 1 0
"10387" 1 0
"10388" 0 0
"10389" 0 0
"10390" 0 0
"10391" 1 0
"10392" 0 0
"10393" 1 0
"10394" 1 1
"10395" 0 0
"10396" 0 0
"10397" 1 0
"10398" 0 0
"10399" 0 1
"10400" 1 0
"10401" 1 0
"10402" 1 1
"10403" 1 0
"10404" 0 1
"10405" 1 0
"10406" 1 0
"10407" 0 0
"10408" 0 0
"10409" 0 1
"10410" 1 0
"10411" 1 1
"10412" 0 0
"10413" 0 0
"10414" 1 0
"10415" 1 0
"10416" 1 0
"10417" 1 0
"10418" 1 0
"10419" 0 0
"10420" 0 0
"10421" 1 1
"10422" 1 0
"10423" 1 0
"10424" 0 0
"10425" 1 0
"10426" 0 0
"10427" 0 0
"10428" 1 0
"10429" 1 0
"10430" 1 0
"10431" 0 1
"10432" 0 0
"10433" 1 0
"10434" 0 0
"10435" 1 0
"10436" 1 0
"10437" 0 1
"10438" 0 0
"10439" 1 0
"10440" 0 0
"10441" 0 0
"10442" 1 0
"10443" 0 0
"10444" 1 0
"10445" 0 1
"10446" 1 1
"10447" 1 0
"10448" 1 0
"10449" 0 0
"10450" 1 0
"10451" 0 0
"10452" 0 1
"10453" 0 0
"10454" 0 0
"10455" 1 1
"10456" 0 0
"10457" 0 1
"10458" 0 0
"10459" 1 0
"10460" 1 0
"10461" 0 0
"10462" 0 0
"10463" 0 0
"10464" 1 0
"10465" 0 0
"10466" 1 0
"10467" 1 0
"10468" 1 0
"10469" 1 0
"10470" 1 1
"10471" 1 0
"10472" 0 0
"10473" 0 0
"10474" 1 1
"10475" 0 0
"10476" 1 0
"10477" 1 0
"10478" 0 1
"10479" 0 0
"10480" 0 0
"10481" 0 0
"10482" 1 0
"10483" 0 0
"10484" 1 1
"10485" 1 0
"10486" 1 0
"10487" 0 0
"10488" 1 0
"10489" 1 0
"10490" 0 0
"10491" 1 0
"10492" 0 0
"10493" 1 0
"10494" 0 0
"10495" 0 0
"10496" 1 0
"10497" 0 0
"10498" 0 0
"10499" 1 0
"10500" 0 0
"10501" 0 0
"10502" 1 0
"10503" 1 0
"10504" 0 0
"10505" 1 0
"10506" 1 1
"10507" 1 0
"10508" 1 0
"10509" 0 0
"10510" 0 0
"10511" 0 0
"10512" 1 1
"10513" 0 0
"10514" 1 0
"10515" 0 0
"10516" 0 0
"10517" 1 0
"10518" 1 1
"10519" 1 0
"10520" 0 0
"10521" 1 0
"10522" 1 0
"10523" 1 0
"10524" 1 0
"10525" 0 0
"10526" 1 0
"10527" 0 0
"10528" 0 0
"10529" 0 0
"10530" 0 0
"10531" 1 0
"10532" 0 0
"10533" 0 1
"10534" 1 0
"10535" 1 0
"10536" 0 0
"10537" 1 0
"10538" 1 0
"10539" 1 1
"10540" 0 1
"10541" 0 0
"10542" 0 1
"10543" 1 0
"10544" 1 0
"10545" 1 0
"10546" 0 1
"10547" 1 0
"10548" 0 0
"10549" 0 0
"10550" 1 1
"10551" 0 0
"10552" 1 0
"10553" 0 0
"10554" 1 0
"10555" 0 1
"10556" 0 0
"10557" 0 0
"10558" 0 1
"10559" 1 0
"10560" 1 0
"10561" 0 0
"10562" 1 0
"10563" 0 1
"10564" 0 0
"10565" 1 0
"10566" 0 0
"10567" 0 0
"10568" 1 1
"10569" 1 1
"10570" 0 1
"10571" 1 0
"10572" 1 0
"10573" 0 0
"10574" 1 0
"10575" 1 0
"10576" 0 0
"10577" 0 0
"10578" 0 0
"10579" 1 0
"10580" 0 0
"10581" 1 0
"10582" 0 0
"10583" 1 0
"10584" 0 1
"10585" 0 1
"10586" 1 0
"10587" 1 0
"10588" 1 0
"10589" 1 0
"10590" 0 0
"10591" 1 0
"10592" 1 0
"10593" 0 0
"10594" 1 0
"10595" 1 1
"10596" 0 0
"10597" 0 0
"10598" 0 1
"10599" 0 0
"10600" 0 0
"10601" 0 0
"10602" 1 0
"10603" 1 0
"10604" 0 0
"10605" 1 0
"10606" 0 0
"10607" 0 0
"10608" 1 0
"10609" 0 0
"10610" 0 0
"10611" 1 1
"10612" 0 0
"10613" 1 0
"10614" 0 0
"10615" 0 0
"10616" 1 1
"10617" 1 0
"10618" 1 0
"10619" 1 0
"10620" 0 0
"10621" 1 1
"10622" 0 1
"10623" 1 0
"10624" 0 0
"10625" 1 0
"10626" 1 1
"10627" 0 0
"10628" 1 0
"10629" 0 0
"10630" 0 0
"10631" 1 1
"10632" 0 0
"10633" 1 1
"10634" 1 0
"10635" 1 0
"10636" 0 0
"10637" 1 0
"10638" 1 0
"10639" 1 1
"10640" 1 1
"10641" 1 0
"10642" 0 0
"10643" 1 0
"10644" 1 0
"10645" 1 0
"10646" 1 0
"10647" 0 0
"10648" 1 0
"10649" 0 0
"10650" 0 0
"10651" 0 0
"10652" 1 0
"10653" 1 1
"10654" 1 0
"10655" 0 0
"10656" 1 0
"10657" 1 1
"10658" 1 0
"10659" 0 1
"10660" 1 0
"10661" 0 0
"10662" 1 0
"10663" 1 1
"10664" 0 0
"10665" 1 1
"10666" 1 1
"10667" 0 0
"10668" 1 0
"10669" 1 0
"10670" 1 0
"10671" 1 0
"10672" 1 0
"10673" 1 0
"10674" 0 1
"10675" 0 1
"10676" 0 0
"10677" 0 0
"10678" 0 1
"10679" 1 0
"10680" 0 1
"10681" 1 1
"10682" 0 1
"10683" 0 0
"10684" 0 0
"10685" 0 1
"10686" 0 0
"10687" 0 0
"10688" 1 1
"10689" 0 0
"10690" 0 0
"10691" 0 0
"10692" 0 0
"10693" 1 0
"10694" 0 0
"10695" 1 0
"10696" 1 0
"10697" 1 1
"10698" 0 0
"10699" 1 0
"10700" 1 1
"10701" 0 1
"10702" 0 1
"10703" 1 0
"10704" 1 0
"10705" 1 0
"10706" 0 0
"10707" 1 1
"10708" 1 0
"10709" 1 0
"10710" 1 0
"10711" 1 0
"10712" 1 0
"10713" 1 0
"10714" 1 0
"10715" 0 1
"10716" 1 0
"10717" 0 0
"10718" 0 0
"10719" 0 0
"10720" 1 1
"10721" 0 0
"10722" 0 0
"10723" 1 1
"10724" 0 0
"10725" 1 0
"10726" 0 0
"10727" 0 0
"10728" 1 0
"10729" 0 0
"10730" 0 0
"10731" 1 0
"10732" 1 0
"10733" 1 0
"10734" 0 1
"10735" 1 0
"10736" 1 0
"10737" 0 0
"10738" 0 0
"10739" 0 0
"10740" 1 0
"10741" 0 0
"10742" 0 1
"10743" 0 1
"10744" 0 0
"10745" 0 0
"10746" 1 0
"10747" 1 0
"10748" 0 0
"10749" 1 0
"10750" 1 0
"10751" 1 0
"10752" 1 0
"10753" 1 1
"10754" 1 0
"10755" 1 0
"10756" 1 0
"10757" 0 0
"10758" 1 0
"10759" 1 0
"10760" 0 0
"10761" 1 0
"10762" 0 0
"10763" 0 0
"10764" 1 0
"10765" 0 0
"10766" 1 0
"10767" 1 0
"10768" 1 0
"10769" 0 0
"10770" 1 0
"10771" 0 1
"10772" 0 0
"10773" 0 0
"10774" 1 0
"10775" 1 0
"10776" 0 0
"10777" 1 0
"10778" 1 0
"10779" 1 0
"10780" 0 0
"10781" 1 0
"10782" 0 1
"10783" 1 0
"10784" 1 0
"10785" 0 0
"10786" 0 0
"10787" 1 0
"10788" 1 0
"10789" 0 1
"10790" 1 0
"10791" 1 0
"10792" 1 0
"10793" 0 0
"10794" 0 0
"10795" 0 0
"10796" 1 0
"10797" 0 0
"10798" 0 0
"10799" 1 1
"10800" 1 0
"10801" 1 0
"10802" 0 0
"10803" 0 0
"10804" 0 1
"10805" 1 1
"10806" 1 0
"10807" 0 0
"10808" 0 1
"10809" 0 1
"10810" 1 0
"10811" 1 0
"10812" 0 0
"10813" 0 0
"10814" 1 0
"10815" 1 1
"10816" 1 0
"10817" 0 0
"10818" 1 0
"10819" 1 0
"10820" 0 0
"10821" 1 0
"10822" 0 1
"10823" 1 0
"10824" 1 0
"10825" 1 0
"10826" 0 0
"10827" 1 0
"10828" 1 0
"10829" 1 0
"10830" 1 0
"10831" 0 0
"10832" 1 0
"10833" 0 1
"10834" 1 0
"10835" 0 0
"10836" 0 1
"10837" 1 0
"10838" 0 0
"10839" 0 0
"10840" 1 1
"10841" 0 1
"10842" 0 0
"10843" 1 1
"10844" 1 0
"10845" 1 0
"10846" 1 0
"10847" 1 0
"10848" 1 0
"10849" 0 0
"10850" 1 0
"10851" 1 0
"10852" 0 0
"10853" 1 1
"10854" 0 0
"10855" 0 0
"10856" 1 0
"10857" 0 1
"10858" 1 0
"10859" 1 1
"10860" 1 0
"10861" 1 1
"10862" 1 0
"10863" 1 0
"10864" 1 0
"10865" 0 0
"10866" 0 1
"10867" 1 0
"10868" 1 0
"10869" 1 0
"10870" 0 1
"10871" 0 0
"10872" 0 0
"10873" 1 1
"10874" 1 0
"10875" 0 0
"10876" 0 0
"10877" 1 0
"10878" 1 0
"10879" 1 0
"10880" 0 1
"10881" 1 0
"10882" 1 0
"10883" 0 0
"10884" 0 0
"10885" 0 1
"10886" 1 1
"10887" 0 1
"10888" 1 0
"10889" 0 0
"10890" 0 0
"10891" 1 0
"10892" 1 0
"10893" 1 0
"10894" 0 0
"10895" 1 0
"10896" 1 0
"10897" 1 0
"10898" 0 1
"10899" 1 1
"10900" 0 0
"10901" 1 0
"10902" 0 0
"10903" 0 0
"10904" 0 0
"10905" 1 0
"10906" 0 0
"10907" 1 1
"10908" 0 0
"10909" 1 1
"10910" 0 0
"10911" 1 1
"10912" 1 0
"10913" 1 1
"10914" 0 0
"10915" 0 0
"10916" 1 0
"10917" 0 0
"10918" 1 0
"10919" 0 0
"10920" 0 1
"10921" 1 0
"10922" 1 0
"10923" 1 1
"10924" 1 0
"10925" 0 1
"10926" 1 0
"10927" 1 0
"10928" 1 1
"10929" 1 0
"10930" 0 0
"10931" 0 0
"10932" 0 0
"10933" 0 0
"10934" 0 0
"10935" 1 0
"10936" 1 0
"10937" 1 0
"10938" 1 0
"10939" 0 0
"10940" 0 0
"10941" 0 0
"10942" 1 0
"10943" 1 0
"10944" 0 0
"10945" 0 0
"10946" 1 0
"10947" 0 0
"10948" 0 0
"10949" 1 0
"10950" 0 1
"10951" 0 1
"10952" 1 1
"10953" 1 0
"10954" 0 0
"10955" 1 0
"10956" 0 0
"10957" 0 0
"10958" 1 1
"10959" 1 0
"10960" 0 0
"10961" 1 0
"10962" 0 0
"10963" 0 0
"10964" 1 0
"10965" 1 0
"10966" 1 0
"10967" 0 0
"10968" 1 0
"10969" 1 0
"10970" 0 1
"10971" 0 0
"10972" 1 0
"10973" 1 0
"10974" 1 1
"10975" 0 0
"10976" 0 0
"10977" 1 0
"10978" 0 0
"10979" 0 0
"10980" 1 0
"10981" 1 0
"10982" 1 0
"10983" 1 0
"10984" 1 1
"10985" 1 1
"10986" 0 0
"10987" 1 0
"10988" 0 0
"10989" 1 1
"10990" 1 0
"10991" 1 0
"10992" 0 0
"10993" 1 0
"10994" 0 0
"10995" 0 1
"10996" 1 0
"10997" 1 0
"10998" 0 1
"10999" 0 0
"11000" 1 0
"11001" 0 0
"11002" 1 0
"11003" 0 0
"11004" 1 0
"11005" 0 1
"11006" 1 0
"11007" 1 0
"11008" 0 1
"11009" 1 0
"11010" 0 1
"11011" 0 0
"11012" 1 0
"11013" 0 1
"11014" 0 0
"11015" 0 1
"11016" 0 0
"11017" 1 1
"11018" 0 0
"11019" 1 0
"11020" 1 0
"11021" 1 0
"11022" 1 0
"11023" 1 0
"11024" 1 0
"11025" 1 0
"11026" 1 0
"11027" 1 1
"11028" 1 0
"11029" 1 0
"11030" 1 1
"11031" 1 0
"11032" 0 1
"11033" 1 0
"11034" 0 0
"11035" 0 0
"11036" 1 0
"11037" 1 0
"11038" 0 0
"11039" 1 1
"11040" 0 0
"11041" 1 1
"11042" 1 0
"11043" 0 0
"11044" 1 0
"11045" 0 1
"11046" 1 0
"11047" 0 0
"11048" 1 0
"11049" 1 0
"11050" 0 1
"11051" 0 0
"11052" 0 0
"11053" 0 0
"11054" 0 1
"11055" 0 0
"11056" 1 0
"11057" 1 0
"11058" 0 0
"11059" 1 1
"11060" 1 0
"11061" 1 0
"11062" 0 1
"11063" 1 1
"11064" 1 0
"11065" 1 0
"11066" 0 0
"11067" 1 0
"11068" 1 0
"11069" 0 0
"11070" 1 0
"11071" 1 0
"11072" 0 0
"11073" 1 1
"11074" 0 1
"11075" 0 1
"11076" 1 0
"11077" 0 1
"11078" 0 0
"11079" 1 0
"11080" 0 0
"11081" 1 0
"11082" 1 0
"11083" 1 0
"11084" 1 0
"11085" 1 0
"11086" 1 0
"11087" 0 1
"11088" 1 0
"11089" 0 0
"11090" 1 0
"11091" 0 1
"11092" 1 0
"11093" 1 0
"11094" 1 0
"11095" 0 0
"11096" 1 0
"11097" 1 0
"11098" 0 1
"11099" 0 0
"11100" 0 0
"11101" 1 0
"11102" 0 0
"11103" 1 0
"11104" 1 1
"11105" 1 0
"11106" 1 0
"11107" 1 1
"11108" 1 1
"11109" 1 0
"11110" 1 1
"11111" 0 1
"11112" 1 0
"11113" 1 0
"11114" 0 1
"11115" 0 0
"11116" 0 0
"11117" 1 0
"11118" 0 0
"11119" 1 0
"11120" 1 0
"11121" 0 0
"11122" 1 0
"11123" 1 1
"11124" 0 0
"11125" 1 0
"11126" 1 0
"11127" 1 0
"11128" 1 0
"11129" 1 0
"11130" 1 1
"11131" 1 0
"11132" 1 0
"11133" 1 0
"11134" 0 0
"11135" 1 1
"11136" 1 0
"11137" 0 0
"11138" 1 0
"11139" 0 1
"11140" 0 1
"11141" 0 0
"11142" 1 0
"11143" 1 0
"11144" 1 0
"11145" 0 0
"11146" 1 0
"11147" 1 1
"11148" 0 0
"11149" 1 0
"11150" 0 0
"11151" 1 0
"11152" 1 0
"11153" 1 0
"11154" 1 0
"11155" 1 1
"11156" 0 0
"11157" 0 0
"11158" 1 1
"11159" 1 0
"11160" 1 1
"11161" 0 0
"11162" 0 0
"11163" 1 0
"11164" 1 0
"11165" 0 0
"11166" 0 0
"11167" 0 0
"11168" 0 0
"11169" 1 0
"11170" 1 0
"11171" 0 0
"11172" 1 1
"11173" 0 0
"11174" 1 1
"11175" 1 0
"11176" 1 0
"11177" 1 0
"11178" 1 0
"11179" 0 0
"11180" 0 0
"11181" 0 0
"11182" 1 0
"11183" 1 0
"11184" 0 0
"11185" 1 1
"11186" 1 0
"11187" 0 1
"11188" 1 1
"11189" 0 0
"11190" 1 0
"11191" 0 1
"11192" 0 0
"11193" 0 1
"11194" 1 0
"11195" 0 0
"11196" 1 1
"11197" 0 0
"11198" 0 0
"11199" 0 0
"11200" 0 0
"11201" 1 0
"11202" 0 1
"11203" 1 1
"11204" 1 0
"11205" 1 1
"11206" 0 1
"11207" 0 0
"11208" 0 0
"11209" 1 0
"11210" 1 0
"11211" 1 0
"11212" 1 0
"11213" 1 0
"11214" 0 0
"11215" 1 0
"11216" 0 1
"11217" 0 0
"11218" 1 0
"11219" 1 0
"11220" 0 1
"11221" 1 1
"11222" 0 1
"11223" 1 0
"11224" 1 0
"11225" 1 0
"11226" 0 0
"11227" 1 0
"11228" 0 0
"11229" 0 0
"11230" 1 0
"11231" 0 0
"11232" 0 0
"11233" 1 0
"11234" 0 0
"11235" 1 0
"11236" 1 0
"11237" 0 0
"11238" 0 0
"11239" 0 0
"11240" 1 0
"11241" 1 1
"11242" 0 0
"11243" 1 1
"11244" 1 0
"11245" 1 0
"11246" 1 1
"11247" 1 1
"11248" 1 0
"11249" 0 0
"11250" 0 1
"11251" 1 0
"11252" 1 1
"11253" 0 1
"11254" 1 0
"11255" 1 0
"11256" 0 0
"11257" 1 0
"11258" 1 0
"11259" 0 0
"11260" 1 0
"11261" 0 0
"11262" 1 0
"11263" 1 0
"11264" 1 0
"11265" 0 0
"11266" 1 0
"11267" 1 0
"11268" 1 0
"11269" 0 0
"11270" 1 0
"11271" 1 0
"11272" 1 0
"11273" 1 0
"11274" 1 1
"11275" 0 0
"11276" 1 0
"11277" 0 0
"11278" 0 0
"11279" 1 0
"11280" 1 0
"11281" 1 0
"11282" 1 1
"11283" 0 0
"11284" 1 0
"11285" 0 0
"11286" 0 1
"11287" 1 0
"11288" 0 0
"11289" 1 1
"11290" 1 0
"11291" 1 1
"11292" 1 0
"11293" 1 1
"11294" 1 0
"11295" 0 0
"11296" 1 1
"11297" 1 1
"11298" 0 0
"11299" 1 0
"11300" 0 0
"11301" 1 0
"11302" 1 0
"11303" 1 0
"11304" 1 0
"11305" 0 0
"11306" 0 1
"11307" 1 0
"11308" 0 0
"11309" 1 0
"11310" 0 0
"11311" 1 0
"11312" 1 1
"11313" 1 0
"11314" 1 0
"11315" 1 0
"11316" 1 0
"11317" 1 0
"11318" 1 0
"11319" 1 0
"11320" 1 0
"11321" 1 0
"11322" 1 0
"11323" 0 0
"11324" 0 0
"11325" 1 0
"11326" 0 1
"11327" 0 0
"11328" 1 1
"11329" 1 0
"11330" 1 0
"11331" 0 0
"11332" 0 0
"11333" 1 0
"11334" 1 1
"11335" 1 1
"11336" 0 0
"11337" 1 1
"11338" 0 0
"11339" 1 1
"11340" 0 0
"11341" 0 0
"11342" 0 0
"11343" 1 0
"11344" 1 0
"11345" 1 1
"11346" 1 0
"11347" 0 0
"11348" 1 0
"11349" 0 0
"11350" 1 0
"11351" 0 0
"11352" 1 0
"11353" 1 1
"11354" 1 0
"11355" 0 0
"11356" 1 0
"11357" 0 0
"11358" 0 0
"11359" 1 1
"11360" 1 0
"11361" 0 0
"11362" 0 0
"11363" 0 0
"11364" 0 0
"11365" 1 0
"11366" 0 0
"11367" 0 1
"11368" 1 0
"11369" 1 0
"11370" 1 0
"11371" 0 0
"11372" 1 0
"11373" 0 0
"11374" 1 0
"11375" 0 0
"11376" 0 0
"11377" 0 0
"11378" 1 0
"11379" 1 0
"11380" 1 0
"11381" 1 0
"11382" 1 1
"11383" 1 1
"11384" 1 1
"11385" 0 0
"11386" 1 0
"11387" 1 0
"11388" 1 1
"11389" 0 0
"11390" 1 0
"11391" 1 0
"11392" 0 0
"11393" 0 0
"11394" 0 0
"11395" 1 0
"11396" 1 0
"11397" 1 1
"11398" 1 0
"11399" 0 0
"11400" 1 1
"11401" 1 0
"11402" 1 0
"11403" 0 0
"11404" 0 0
"11405" 0 0
"11406" 1 0
"11407" 0 0
"11408" 1 0
"11409" 1 0
"11410" 1 1
"11411" 1 0
"11412" 1 0
"11413" 0 0
"11414" 1 0
"11415" 1 0
"11416" 1 0
"11417" 1 0
"11418" 1 0
"11419" 1 0
"11420" 1 0
"11421" 0 0
"11422" 1 0
"11423" 1 0
"11424" 1 0
"11425" 0 0
"11426" 1 0
"11427" 0 0
"11428" 0 0
"11429" 0 0
"11430" 1 0
"11431" 0 0
"11432" 1 0
"11433" 1 1
"11434" 1 0
"11435" 0 0
"11436" 0 0
"11437" 0 0
"11438" 1 0
"11439" 1 1
"11440" 0 0
"11441" 1 0
"11442" 1 0
"11443" 0 1
"11444" 1 1
"11445" 1 0
"11446" 0 1
"11447" 0 0
"11448" 1 0
"11449" 0 0
"11450" 1 0
"11451" 1 1
"11452" 1 0
"11453" 0 0
"11454" 1 1
"11455" 0 1
"11456" 1 0
"11457" 1 0
"11458" 0 0
"11459" 0 0
"11460" 0 1
"11461" 1 0
"11462" 1 0
"11463" 1 0
"11464" 0 1
"11465" 1 0
"11466" 0 1
"11467" 0 0
"11468" 0 1
"11469" 0 0
"11470" 1 1
"11471" 1 0
"11472" 1 0
"11473" 0 0
"11474" 1 0
"11475" 0 0
"11476" 0 0
"11477" 0 0
"11478" 1 0
"11479" 1 0
"11480" 1 0
"11481" 0 0
"11482" 1 0
"11483" 0 0
"11484" 1 0
"11485" 1 0
"11486" 0 0
"11487" 1 0
"11488" 0 0
"11489" 1 0
"11490" 0 0
"11491" 1 0
"11492" 1 0
"11493" 1 0
"11494" 0 0
"11495" 0 0
"11496" 1 0
"11497" 0 0
"11498" 1 0
"11499" 1 0
"11500" 0 0
"11501" 1 0
"11502" 1 1
"11503" 1 0
"11504" 1 0
"11505" 1 0
"11506" 0 0
"11507" 0 0
"11508" 1 0
"11509" 1 0
"11510" 1 1
"11511" 1 0
"11512" 1 0
"11513" 0 1
"11514" 1 1
"11515" 0 0
"11516" 1 0
"11517" 1 0
"11518" 1 0
"11519" 1 0
"11520" 1 0
"11521" 1 0
"11522" 1 0
"11523" 0 0
"11524" 0 1
"11525" 0 1
"11526" 1 0
"11527" 0 0
"11528" 1 1
"11529" 0 0
"11530" 0 1
"11531" 1 0
"11532" 1 0
"11533" 0 0
"11534" 1 1
"11535" 1 0
"11536" 1 0
"11537" 1 0
"11538" 0 0
"11539" 1 1
"11540" 1 0
"11541" 1 1
"11542" 1 0
"11543" 1 0
"11544" 1 0
"11545" 1 1
"11546" 1 0
"11547" 0 1
"11548" 1 0
"11549" 0 1
"11550" 0 0
"11551" 0 0
"11552" 1 0
"11553" 1 0
"11554" 0 0
"11555" 1 0
"11556" 1 0
"11557" 0 0
"11558" 1 0
"11559" 0 0
"11560" 1 0
"11561" 1 1
"11562" 0 0
"11563" 0 0
"11564" 0 0
"11565" 1 0
"11566" 1 0
"11567" 1 1
"11568" 0 1
"11569" 0 0
"11570" 0 0
"11571" 0 1
"11572" 0 1
"11573" 0 0
"11574" 0 1
"11575" 1 0
"11576" 0 0
"11577" 0 1
"11578" 1 0
"11579" 1 0
"11580" 1 0
"11581" 0 0
"11582" 0 0
"11583" 1 0
"11584" 1 0
"11585" 1 0
"11586" 1 0
"11587" 1 0
"11588" 1 0
"11589" 0 0
"11590" 0 0
"11591" 1 0
"11592" 1 0
"11593" 1 1
"11594" 0 0
"11595" 0 0
"11596" 1 0
"11597" 1 1
"11598" 0 0
"11599" 1 0
"11600" 1 0
"11601" 0 0
"11602" 0 0
"11603" 0 0
"11604" 1 0
"11605" 0 0
"11606" 1 1
"11607" 0 0
"11608" 0 1
"11609" 0 0
"11610" 0 1
"11611" 0 0
"11612" 0 0
"11613" 0 0
"11614" 1 1
"11615" 1 0
"11616" 1 0
"11617" 1 0
"11618" 1 0
"11619" 1 0
"11620" 0 0
"11621" 0 0
"11622" 1 0
"11623" 1 0
"11624" 0 1
"11625" 1 1
"11626" 1 0
"11627" 0 0
"11628" 1 1
"11629" 1 0
"11630" 0 0
"11631" 0 0
"11632" 1 0
"11633" 1 0
"11634" 1 0
"11635" 1 1
"11636" 1 0
"11637" 0 1
"11638" 0 0
"11639" 1 0
"11640" 1 1
"11641" 1 0
"11642" 0 0
"11643" 1 0
"11644" 0 0
"11645" 1 1
"11646" 0 0
"11647" 0 0
"11648" 1 0
"11649" 1 0
"11650" 1 0
"11651" 1 1
"11652" 1 0
"11653" 1 0
"11654" 1 0
"11655" 0 0
"11656" 1 1
"11657" 1 1
"11658" 1 0
"11659" 1 0
"11660" 1 0
"11661" 0 0
"11662" 0 0
"11663" 0 1
"11664" 1 1
"11665" 1 0
"11666" 0 0
"11667" 0 0
"11668" 1 0
"11669" 1 0
"11670" 0 0
"11671" 1 0
"11672" 1 1
"11673" 0 0
"11674" 1 0
"11675" 0 0
"11676" 1 0
"11677" 0 0
"11678" 1 0
"11679" 1 0
"11680" 1 0
"11681" 1 0
"11682" 1 0
"11683" 0 1
"11684" 0 0
"11685" 0 0
"11686" 1 0
"11687" 1 0
"11688" 0 1
"11689" 1 0
"11690" 0 0
"11691" 1 0
"11692" 1 0
"11693" 0 0
"11694" 0 1
"11695" 0 1
"11696" 1 1
"11697" 0 0
"11698" 1 0
"11699" 1 0
"11700" 0 0
"11701" 1 0
"11702" 1 1
"11703" 1 0
"11704" 1 0
"11705" 0 0
"11706" 0 0
"11707" 0 0
"11708" 0 0
"11709" 1 1
"11710" 0 0
"11711" 0 0
"11712" 1 0
"11713" 1 0
"11714" 1 1
"11715" 1 0
"11716" 1 0
"11717" 1 1
"11718" 1 0
"11719" 1 0
